url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,week_date,year
http://www.billboard.com/charts/hot-100/2012-02-18,2/18/2012,95,Round Of Applause,Waka Flocka Flame Featuring Drake,Round Of ApplauseWaka Flocka Flame Featuring Drake,2,89,89,7,2012-02-18,2012
http://www.billboard.com/charts/hot-100/2013-11-30,11/30/2013,96,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2Drake Featuring Jay Z,2,NA,96,7,2013-11-30,2013
http://www.billboard.com/charts/hot-100/2010-12-04,12/4/2010,37,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,35,35,8,2010-12-04,2010
http://www.billboard.com/charts/hot-100/2016-09-10,9/10/2016,78,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,65,65,8,2016-09-10,2016
http://www.billboard.com/charts/hot-100/2012-12-08,12/8/2012,80,Diced Pineapples,Rick Ross Featuring Wale & Drake,Diced PineapplesRick Ross Featuring Wale & Drake,2,79,74,8,2012-12-08,2012
http://www.billboard.com/charts/hot-100/2015-10-31,10/31/2015,82,100,The Game Featuring Drake,100The Game Featuring Drake,2,NA,82,8,2015-10-31,2015
http://www.billboard.com/charts/hot-100/2012-02-25,2/25/2012,98,Round Of Applause,Waka Flocka Flame Featuring Drake,Round Of ApplauseWaka Flocka Flame Featuring Drake,2,95,89,8,2012-02-25,2012
http://www.billboard.com/charts/hot-100/2010-12-11,12/11/2010,38,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,37,35,9,2010-12-11,2010
http://www.billboard.com/charts/hot-100/2012-12-15,12/15/2012,76,Diced Pineapples,Rick Ross Featuring Wale & Drake,Diced PineapplesRick Ross Featuring Wale & Drake,2,80,74,9,2012-12-15,2012
http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,81,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,78,65,9,2016-09-17,2016
http://www.billboard.com/charts/hot-100/2015-11-07,11/7/2015,88,100,The Game Featuring Drake,100The Game Featuring Drake,2,82,82,9,2015-11-07,2015
http://www.billboard.com/charts/hot-100/2011-01-29,1/29/2011,46,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,37,30,16,2011-01-29,2011
http://www.billboard.com/charts/hot-100/2016-11-05,11/5/2016,60,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,62,60,16,2016-11-05,2016
http://www.billboard.com/charts/hot-100/2013-02-02,2/2/2013,99,Diced Pineapples,Rick Ross Featuring Wale & Drake,Diced PineapplesRick Ross Featuring Wale & Drake,2,86,71,16,2013-02-02,2013
http://www.billboard.com/charts/hot-100/2011-02-05,2/5/2011,47,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,46,30,17,2011-02-05,2011
http://www.billboard.com/charts/hot-100/2016-11-12,11/12/2016,61,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,60,60,17,2016-11-12,2016
http://www.billboard.com/charts/hot-100/2011-02-12,2/12/2011,47,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,47,30,18,2011-02-12,2011
http://www.billboard.com/charts/hot-100/2016-11-19,11/19/2016,63,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,61,60,18,2016-11-19,2016
http://www.billboard.com/charts/hot-100/2011-02-19,2/19/2011,54,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,47,30,19,2011-02-19,2011
http://www.billboard.com/charts/hot-100/2016-11-26,11/26/2016,56,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,63,56,19,2016-11-26,2016
http://www.billboard.com/charts/hot-100/2016-12-03,12/3/2016,55,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,56,55,20,2016-12-03,2016
http://www.billboard.com/charts/hot-100/2011-02-26,2/26/2011,72,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin MusicRick Ross Featuring Drake & Chrisette Michele,2,54,30,20,2011-02-26,2011
http://www.billboard.com/charts/hot-100/2016-12-10,12/10/2016,56,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,55,55,21,2016-12-10,2016
http://www.billboard.com/charts/hot-100/2016-12-17,12/17/2016,60,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,56,55,22,2016-12-17,2016
http://www.billboard.com/charts/hot-100/2016-12-24,12/24/2016,56,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,60,55,23,2016-12-24,2016
http://www.billboard.com/charts/hot-100/2016-12-31,12/31/2016,63,Come And See Me,PARTYNEXTDOOR Featuring Drake,Come And See MePARTYNEXTDOOR Featuring Drake,2,56,55,24,2016-12-31,2016
http://www.billboard.com/charts/hot-100/2010-04-24,4/24/2010,98,4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne,4 My Town (Play Ball)Birdman Featuring Drake & Lil Wayne,3,NA,98,3,2010-04-24,2010
http://www.billboard.com/charts/hot-100/2013-12-14,12/14/2013,98,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2Drake Featuring Jay Z,3,NA,98,8,2013-12-14,2013
http://www.billboard.com/charts/hot-100/2013-12-21,12/21/2013,94,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2Drake Featuring Jay Z,3,98,94,9,2013-12-21,2013
http://www.billboard.com/charts/hot-100/2013-12-28,12/28/2013,98,Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,Pound Cake / Paris Morton Music 2Drake Featuring Jay Z,3,94,94,10,2013-12-28,2013
http://www.billboard.com/charts/hot-100/2013-06-29,6/29/2013,45,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,57,45,8,2013-06-29,2013
http://www.billboard.com/charts/hot-100/2011-02-12,2/12/2011,51,Fall For Your Type,Jamie Foxx Featuring Drake,Fall For Your TypeJamie Foxx Featuring Drake,1,54,51,8,2011-02-12,2011
http://www.billboard.com/charts/hot-100/2015-04-25,4/25/2015,53,Know Yourself,Drake,Know YourselfDrake,1,59,53,8,2015-04-25,2015
http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,22,For Free,DJ Khaled Featuring Drake,For FreeDJ Khaled Featuring Drake,1,18,13,13,2016-09-17,2016
http://www.billboard.com/charts/hot-100/2012-08-18,8/18/2012,26,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,27,26,13,2012-08-18,2012
http://www.billboard.com/charts/hot-100/2012-01-21,1/21/2012,31,Make Me Proud,Drake Featuring Nicki Minaj,Make Me ProudDrake Featuring Nicki Minaj,1,34,9,13,2012-01-21,2012
http://www.billboard.com/charts/hot-100/2010-01-16,1/16/2010,36,Money To Blow,Birdman Featuring Lil Wayne & Drake,Money To BlowBirdman Featuring Lil Wayne & Drake,1,33,26,13,2010-01-16,2010
http://www.billboard.com/charts/hot-100/2010-09-11,9/11/2010,39,Miss Me,Drake Featuring Lil Wayne,Miss MeDrake Featuring Lil Wayne,1,40,15,13,2010-09-11,2010
http://www.billboard.com/charts/hot-100/2013-08-03,8/3/2013,53,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,49,37,13,2013-08-03,2013
http://www.billboard.com/charts/hot-100/2011-10-29,10/29/2011,61,Marvins Room,Drake,Marvins RoomDrake,1,59,21,13,2011-10-29,2011
http://www.billboard.com/charts/hot-100/2011-03-19,3/19/2011,61,Fall For Your Type,Jamie Foxx Featuring Drake,Fall For Your TypeJamie Foxx Featuring Drake,1,59,50,13,2011-03-19,2011
https://www.billboard.com/charts/hot-100/2021-01-09,1/9/2021,64,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now21 Savage & Metro Boomin Featuring Drake,1,72,10,13,2021-01-09,2021
http://www.billboard.com/charts/hot-100/2010-01-30,1/30/2010,65,I Invented Sex,Trey Songz Featuring Drake,I Invented SexTrey Songz Featuring Drake,1,54,42,13,2010-01-30,2010
https://www.billboard.com/charts/hot-100/2018-09-01,9/1/2018,70,I'm Upset,Drake,I'm UpsetDrake,1,74,7,13,2018-09-01,2018
https://www.billboard.com/charts/hot-100/2020-10-24,10/24/2020,71,Greece,DJ Khaled Featuring Drake,GreeceDJ Khaled Featuring Drake,1,88,8,13,2020-10-24,2020
http://www.billboard.com/charts/hot-100/2015-05-23,5/23/2015,71,Energy,Drake,EnergyDrake,1,67,26,13,2015-05-23,2015
https://www.billboard.com/charts/hot-100/2018-12-29,12/29/2018,73,No Stylist,French Montana Featuring Drake,No StylistFrench Montana Featuring Drake,1,85,47,13,2018-12-29,2018
http://www.billboard.com/charts/hot-100/2015-05-30,5/30/2015,75,Know Yourself,Drake,Know YourselfDrake,1,68,53,13,2015-05-30,2015
https://www.billboard.com/charts/hot-100/2019-06-01,6/1/2019,82,Girls Need Love,Summer Walker X Drake,Girls Need LoveSummer Walker X Drake,1,72,37,13,2019-06-01,2019
http://www.billboard.com/charts/hot-100/2009-12-26,12/26/2009,96,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,I'm Going InDrake Featuring Lil Wayne & Young Jeezy,1,84,40,13,2009-12-26,2009
https://www.billboard.com/charts/hot-100/2018-05-05,5/5/2018,2,God's Plan,Drake,God's PlanDrake,1,2,1,14,2018-05-05,2018
http://www.billboard.com/charts/hot-100/2015-11-21,11/21/2015,2,Hotline Bling,Drake,Hotline BlingDrake,1,3,2,14,2015-11-21,2015
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,4,Nice For What,Drake,Nice For WhatDrake,1,1,1,14,2018-07-21,2018
https://www.billboard.com/charts/hot-100/2020-11-28,11/28/2020,5,Laugh Now Cry Later,Drake Featuring Lil Durk,Laugh Now Cry LaterDrake Featuring Lil Durk,1,4,2,14,2020-11-28,2020
http://www.billboard.com/charts/hot-100/2013-11-23,11/23/2013,6,"Hold On, We're Going Home",Drake Featuring Majid Jordan,"Hold On, We're Going HomeDrake Featuring Majid Jordan",1,7,4,14,2013-11-23,2013
https://www.billboard.com/charts/hot-100/2019-09-21,9/21/2019,7,No Guidance,Chris Brown Featuring Drake,No GuidanceChris Brown Featuring Drake,1,6,6,14,2019-09-21,2019
https://www.billboard.com/charts/hot-100/2020-04-25,4/25/2020,8,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,5,2,14,2020-04-25,2020
https://www.billboard.com/charts/hot-100/2018-05-26,5/26/2018,8,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,7,5,14,2018-05-26,2018
http://www.billboard.com/charts/hot-100/2013-02-16,2/16/2013,8,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","F**kin ProblemsA$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",1,10,8,14,2013-02-16,2013
https://www.billboard.com/charts/hot-100/2018-10-13,10/13/2018,9,In My Feelings,Drake,In My FeelingsDrake,1,4,1,14,2018-10-13,2018
http://www.billboard.com/charts/hot-100/2017-02-11,2/11/2017,9,Fake Love,Drake,Fake LoveDrake,1,11,9,14,2017-02-11,2017
http://www.billboard.com/charts/hot-100/2010-08-21,8/21/2010,12,Find Your Love,Drake,Find Your LoveDrake,1,12,5,14,2010-08-21,2010
http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,12,Jumpman,Drake & Future,JumpmanDrake & Future,1,13,12,14,2016-01-09,2016
https://www.billboard.com/charts/hot-100/2019-03-16,3/16/2019,16,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,1,16,6,14,2019-03-16,2019
http://www.billboard.com/charts/hot-100/2010-01-02,1/2/2010,16,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem","ForeverDrake Featuring Kanye West, Lil Wayne & Eminem",1,14,8,14,2010-01-02,2010
http://www.billboard.com/charts/hot-100/2013-05-04,5/4/2013,16,Love Me,Lil Wayne Featuring Drake & Future,Love MeLil Wayne Featuring Drake & Future,1,15,9,14,2013-05-04,2013
http://www.billboard.com/charts/hot-100/2011-11-26,11/26/2011,16,Headlines,Drake,HeadlinesDrake,1,14,13,14,2011-11-26,2011
https://www.billboard.com/charts/hot-100/2019-09-28,9/28/2019,18,Money In The Grave,Drake Featuring Rick Ross,Money In The GraveDrake Featuring Rick Ross,1,21,7,14,2019-09-28,2019
http://www.billboard.com/charts/hot-100/2011-09-03,9/3/2011,18,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","I'm On OneDJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,16,10,14,2011-09-03,2011
http://www.billboard.com/charts/hot-100/2011-04-02,4/2/2011,18,Moment 4 Life,Nicki Minaj Featuring Drake,Moment 4 LifeNicki Minaj Featuring Drake,1,17,13,14,2011-04-02,2011
https://www.billboard.com/charts/hot-100/2019-01-26,1/26/2019,20,MIA,Bad Bunny Featuring Drake,MIABad Bunny Featuring Drake,1,20,5,14,2019-01-26,2019
http://www.billboard.com/charts/hot-100/2016-09-24,9/24/2016,23,For Free,DJ Khaled Featuring Drake,For FreeDJ Khaled Featuring Drake,1,22,13,14,2016-09-24,2016
http://www.billboard.com/charts/hot-100/2012-08-25,8/25/2012,26,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,26,26,14,2012-08-25,2012
http://www.billboard.com/charts/hot-100/2012-01-28,1/28/2012,31,Make Me Proud,Drake Featuring Nicki Minaj,Make Me ProudDrake Featuring Nicki Minaj,1,31,9,14,2012-01-28,2012
http://www.billboard.com/charts/hot-100/2010-01-23,1/23/2010,38,Money To Blow,Birdman Featuring Lil Wayne & Drake,Money To BlowBirdman Featuring Lil Wayne & Drake,1,36,26,14,2010-01-23,2010
http://www.billboard.com/charts/hot-100/2010-09-18,9/18/2010,39,Miss Me,Drake Featuring Lil Wayne,Miss MeDrake Featuring Lil Wayne,1,39,15,14,2010-09-18,2010
https://www.billboard.com/charts/hot-100/2021-01-16,1/16/2021,55,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,Mr. Right Now21 Savage & Metro Boomin Featuring Drake,1,64,10,14,2021-01-16,2021
http://www.billboard.com/charts/hot-100/2011-11-05,11/5/2011,60,Marvins Room,Drake,Marvins RoomDrake,1,61,21,14,2011-11-05,2011
http://www.billboard.com/charts/hot-100/2013-08-10,8/10/2013,63,No New Friends (SFTB Remix),"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,53,37,14,2013-08-10,2013
http://www.billboard.com/charts/hot-100/2011-03-26,3/26/2011,69,Fall For Your Type,Jamie Foxx Featuring Drake,Fall For Your TypeJamie Foxx Featuring Drake,1,61,50,14,2011-03-26,2011
http://www.billboard.com/charts/hot-100/2010-02-06,2/6/2010,70,I Invented Sex,Trey Songz Featuring Drake,I Invented SexTrey Songz Featuring Drake,1,65,42,14,2010-02-06,2010
https://www.billboard.com/charts/hot-100/2020-10-31,10/31/2020,76,Greece,DJ Khaled Featuring Drake,GreeceDJ Khaled Featuring Drake,1,71,8,14,2020-10-31,2020
https://www.billboard.com/charts/hot-100/2018-09-08,9/8/2018,77,I'm Upset,Drake,I'm UpsetDrake,1,70,7,14,2018-09-08,2018
http://www.billboard.com/charts/hot-100/2015-05-30,5/30/2015,78,Energy,Drake,EnergyDrake,1,71,26,14,2015-05-30,2015
https://www.billboard.com/charts/hot-100/2019-06-08,6/8/2019,79,Girls Need Love,Summer Walker X Drake,Girls Need LoveSummer Walker X Drake,1,82,37,14,2019-06-08,2019
http://www.billboard.com/charts/hot-100/2015-06-06,6/6/2015,79,Know Yourself,Drake,Know YourselfDrake,1,75,53,14,2015-06-06,2015
https://www.billboard.com/charts/hot-100/2019-01-05,1/5/2019,90,No Stylist,French Montana Featuring Drake,No StylistFrench Montana Featuring Drake,1,73,47,14,2019-01-05,2019
http://www.billboard.com/charts/hot-100/2010-01-02,1/2/2010,97,I'm Going In,Drake Featuring Lil Wayne & Young Jeezy,I'm Going InDrake Featuring Lil Wayne & Young Jeezy,1,96,40,14,2010-01-02,2010
http://www.billboard.com/charts/hot-100/2015-11-28,11/28/2015,2,Hotline Bling,Drake,Hotline BlingDrake,1,2,2,15,2015-11-28,2015
https://www.billboard.com/charts/hot-100/2018-05-12,5/12/2018,3,God's Plan,Drake,God's PlanDrake,1,2,1,15,2018-05-12,2018
https://www.billboard.com/charts/hot-100/2018-07-28,7/28/2018,4,Nice For What,Drake,Nice For WhatDrake,1,4,1,15,2018-07-28,2018
https://www.billboard.com/charts/hot-100/2020-12-05,12/5/2020,7,Laugh Now Cry Later,Drake Featuring Lil Durk,Laugh Now Cry LaterDrake Featuring Lil Durk,1,5,2,15,2020-12-05,2020
https://www.billboard.com/charts/hot-100/2019-09-28,9/28/2019,7,No Guidance,Chris Brown Featuring Drake,No GuidanceChris Brown Featuring Drake,1,7,6,15,2019-09-28,2019
http://www.billboard.com/charts/hot-100/2013-11-30,11/30/2013,8,"Hold On, We're Going Home",Drake Featuring Majid Jordan,"Hold On, We're Going HomeDrake Featuring Majid Jordan",1,6,4,15,2013-11-30,2013
http://www.billboard.com/charts/hot-100/2017-02-18,2/18/2017,8,Fake Love,Drake,Fake LoveDrake,1,9,8,15,2017-02-18,2017
https://www.billboard.com/charts/hot-100/2020-05-02,5/2/2020,10,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,8,2,15,2020-05-02,2020
https://www.billboard.com/charts/hot-100/2018-10-20,10/20/2018,11,In My Feelings,Drake,In My FeelingsDrake,1,9,1,15,2018-10-20,2018
http://www.billboard.com/charts/hot-100/2013-02-23,2/23/2013,11,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","F**kin ProblemsA$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",1,8,8,15,2013-02-23,2013
https://www.billboard.com/charts/hot-100/2018-06-02,6/2/2018,12,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,8,5,15,2018-06-02,2018
http://www.billboard.com/charts/hot-100/2010-08-28,8/28/2010,13,Find Your Love,Drake,Find Your LoveDrake,1,12,5,15,2010-08-28,2010
http://www.billboard.com/charts/hot-100/2016-01-16,1/16/2016,13,Jumpman,Drake & Future,JumpmanDrake & Future,1,12,12,15,2016-01-16,2016
https://www.billboard.com/charts/hot-100/2019-03-23,3/23/2019,14,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,1,16,6,15,2019-03-23,2019
http://www.billboard.com/charts/hot-100/2011-04-09,4/9/2011,15,Moment 4 Life,Nicki Minaj Featuring Drake,Moment 4 LifeNicki Minaj Featuring Drake,1,18,13,15,2011-04-09,2011
https://www.billboard.com/charts/hot-100/2019-10-05,10/5/2019,16,Money In The Grave,Drake Featuring Rick Ross,Money In The GraveDrake Featuring Rick Ross,1,18,7,15,2019-10-05,2019
http://www.billboard.com/charts/hot-100/2010-01-09,1/9/2010,16,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem","ForeverDrake Featuring Kanye West, Lil Wayne & Eminem",1,16,8,15,2010-01-09,2010
http://www.billboard.com/charts/hot-100/2013-05-11,5/11/2013,16,Love Me,Lil Wayne Featuring Drake & Future,Love MeLil Wayne Featuring Drake & Future,1,16,9,15,2013-05-11,2013
https://www.billboard.com/charts/hot-100/2019-02-02,2/2/2019,19,MIA,Bad Bunny Featuring Drake,MIABad Bunny Featuring Drake,1,20,5,15,2019-02-02,2019
http://www.billboard.com/charts/hot-100/2011-09-10,9/10/2011,20,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","I'm On OneDJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,18,10,15,2011-09-10,2011
http://www.billboard.com/charts/hot-100/2016-10-01,10/1/2016,27,For Free,DJ Khaled Featuring Drake,For FreeDJ Khaled Featuring Drake,1,23,13,15,2016-10-01,2016
http://www.billboard.com/charts/hot-100/2012-09-01,9/1/2012,28,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,26,26,15,2012-09-01,2012
http://www.billboard.com/charts/hot-100/2011-12-03,12/3/2011,30,Headlines,Drake,HeadlinesDrake,1,16,13,15,2011-12-03,2011
http://www.billboard.com/charts/hot-100/2012-02-04,2/4/2012,31,Make Me Proud,Drake Featuring Nicki Minaj,Make Me ProudDrake Featuring Nicki Minaj,1,31,9,15,2012-02-04,2012
http://www.billboard.com/charts/hot-100/2010-01-30,1/30/2010,38,Money To Blow,Birdman Featuring Lil Wayne & Drake,Money To BlowBirdman Featuring Lil Wayne & Drake,1,38,26,15,2010-01-30,2010
http://www.billboard.com/charts/hot-100/2010-09-25,9/25/2010,42,Miss Me,Drake Featuring Lil Wayne,Miss MeDrake Featuring Lil Wayne,1,39,15,15,2010-09-25,2010
https://www.billboard.com/charts/hot-100/2020-06-06,6/6/2020,10,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,6,2,20,2020-06-06,2020
http://www.billboard.com/charts/hot-100/2014-01-04,1/4/2014,13,"Hold On, We're Going Home",Drake Featuring Majid Jordan,"Hold On, We're Going HomeDrake Featuring Majid Jordan",1,11,4,20,2014-01-04,2014
https://www.billboard.com/charts/hot-100/2019-04-27,4/27/2019,15,Going Bad,Meek Mill Featuring Drake,Going BadMeek Mill Featuring Drake,1,15,6,20,2019-04-27,2019
http://www.billboard.com/charts/hot-100/2012-01-07,1/7/2012,15,Headlines,Drake,HeadlinesDrake,1,16,13,20,2012-01-07,2012
http://www.billboard.com/charts/hot-100/2013-03-30,3/30/2013,16,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar","F**kin ProblemsA$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",1,15,8,20,2013-03-30,2013
https://www.billboard.com/charts/hot-100/2018-09-01,9/1/2018,17,Nice For What,Drake,Nice For WhatDrake,1,14,1,20,2018-09-01,2018
http://www.billboard.com/charts/hot-100/2011-05-14,5/14/2011,21,Moment 4 Life,Nicki Minaj Featuring Drake,Moment 4 LifeNicki Minaj Featuring Drake,1,21,13,20,2011-05-14,2011
http://www.billboard.com/charts/hot-100/2016-02-20,2/20/2016,22,Jumpman,Drake & Future,JumpmanDrake & Future,1,20,12,20,2016-02-20,2016
http://www.billboard.com/charts/hot-100/2017-03-25,3/25/2017,23,Fake Love,Drake,Fake LoveDrake,1,16,8,20,2017-03-25,2017
https://www.billboard.com/charts/hot-100/2019-03-09,3/9/2019,26,MIA,Bad Bunny Featuring Drake,MIABad Bunny Featuring Drake,1,24,5,20,2019-03-09,2019
https://www.billboard.com/charts/hot-100/2018-07-07,7/7/2018,27,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,25,5,20,2018-07-07,2018
https://www.billboard.com/charts/hot-100/2018-11-24,11/24/2018,29,In My Feelings,Drake,In My FeelingsDrake,1,27,1,20,2018-11-24,2018
http://www.billboard.com/charts/hot-100/2012-10-06,10/6/2012,29,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,25,24,20,2012-10-06,2012
https://www.billboard.com/charts/hot-100/2019-11-09,11/9/2019,32,Money In The Grave,Drake Featuring Rick Ross,Money In The GraveDrake Featuring Rick Ross,1,25,7,20,2019-11-09,2019
http://www.billboard.com/charts/hot-100/2010-10-02,10/2/2010,34,Find Your Love,Drake,Find Your LoveDrake,1,25,5,20,2010-10-02,2010
http://www.billboard.com/charts/hot-100/2010-02-13,2/13/2010,34,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem","ForeverDrake Featuring Kanye West, Lil Wayne & Eminem",1,29,8,20,2010-02-13,2010
http://www.billboard.com/charts/hot-100/2011-10-15,10/15/2011,34,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","I'm On OneDJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1,27,10,20,2011-10-15,2011
http://www.billboard.com/charts/hot-100/2013-06-15,6/15/2013,35,Love Me,Lil Wayne Featuring Drake & Future,Love MeLil Wayne Featuring Drake & Future,1,29,9,20,2013-06-15,2013
http://www.billboard.com/charts/hot-100/2016-11-05,11/5/2016,47,For Free,DJ Khaled Featuring Drake,For FreeDJ Khaled Featuring Drake,1,41,13,20,2016-11-05,2016
http://www.billboard.com/charts/hot-100/2012-03-10,3/10/2012,53,Make Me Proud,Drake Featuring Nicki Minaj,Make Me ProudDrake Featuring Nicki Minaj,1,47,9,20,2012-03-10,2012
http://www.billboard.com/charts/hot-100/2010-10-30,10/30/2010,69,Miss Me,Drake Featuring Lil Wayne,Miss MeDrake Featuring Lil Wayne,1,62,15,20,2010-10-30,2010
http://www.billboard.com/charts/hot-100/2010-03-06,3/6/2010,73,Money To Blow,Birdman Featuring Lil Wayne & Drake,Money To BlowBirdman Featuring Lil Wayne & Drake,1,67,26,20,2010-03-06,2010
http://www.billboard.com/charts/hot-100/2015-07-11,7/11/2015,82,Energy,Drake,EnergyDrake,1,79,26,20,2015-07-11,2015
http://www.billboard.com/charts/hot-100/2010-03-20,3/20/2010,85,I Invented Sex,Trey Songz Featuring Drake,I Invented SexTrey Songz Featuring Drake,1,81,42,20,2010-03-20,2010
https://www.billboard.com/charts/hot-100/2019-07-20,7/20/2019,90,Girls Need Love,Summer Walker X Drake,Girls Need LoveSummer Walker X Drake,1,90,37,20,2019-07-20,2019
https://www.billboard.com/charts/hot-100/2019-02-16,2/16/2019,92,No Stylist,French Montana Featuring Drake,No StylistFrench Montana Featuring Drake,1,66,47,20,2019-02-16,2019
http://www.billboard.com/charts/hot-100/2015-07-18,7/18/2015,94,Know Yourself,Drake,Know YourselfDrake,1,87,53,20,2015-07-18,2015
https://www.billboard.com/charts/hot-100/2018-06-23,6/23/2018,4,God's Plan,Drake,God's PlanDrake,1,5,1,21,2018-06-23,2018
http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,4,Hotline Bling,Drake,Hotline BlingDrake,1,3,2,21,2016-01-09,2016
https://www.billboard.com/charts/hot-100/2021-01-16,1/16/2021,8,Laugh Now Cry Later,Drake Featuring Lil Durk,Laugh Now Cry LaterDrake Featuring Lil Durk,1,7,2,21,2021-01-16,2021
https://www.billboard.com/charts/hot-100/2019-11-09,11/9/2019,8,No Guidance,Chris Brown Featuring Drake,No GuidanceChris Brown Featuring Drake,1,5,5,21,2019-11-09,2019
https://www.billboard.com/charts/hot-100/2020-06-13,6/13/2020,13,Life Is Good,Future Featuring Drake,Life Is GoodFuture Featuring Drake,1,10,2,21,2020-06-13,2020
